"","ISO","OfficialName","Year","Source","Numberoftotalbirths22","NumberofallLBs23","NumberofbabieswithGA","Pretermlt37weeks","Preterm32tolt37weeks","Preterm28tolt32weeks","Preterm24tolt28weeks","Preterm22tolt24weeks","Pretermlt22weeks","Pretermlt32weeks","Pretermlt28weeks","Pretermlt25weeks","MissingGA","Reportedpretermrate","denominatorUsed","pretermRCalculated","calculatedPretermRate","FullcitationSource","sourceSubType","logitPreterm","logitPretermSe","modellingRegionName","modellingRegionIndex","facility_birth","coverageOfWPPLBs","Pretermlt28weeksprop","Pretermlt32weeksprop","DQC","methodGAGroup","dataType"
"560","ROU","Romania",2016,"Admin",NA,205773,205773,17947,15586,1907,NA,NA,NA,NA,454,85,0,NA,"LBwithGA",1,8.72174677921788,NA,"1",-2.3480930322988,0.00781304648755728,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5053405761719,96.2325035425503,0.0252967069705243,0.131554020170502,"B",2,0
"561","ROU","Romania",2017,"Admin",NA,210590,210590,17817,15588,1752,NA,NA,NA,NA,477,102,0,NA,"LBwithGA",1,8.46051569400256,NA,"1",-2.38136027317411,0.0078303014043882,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5302276611328,96.8461425260292,0.0267721838693383,0.125105236571813,"B",2,0
"562","ROU","Romania",2018,"Admin",NA,202744,202744,16687,14587,1630,NA,NA,NA,NA,470,85,0,NA,"LBwithGA",1,8.23057649054966,NA,"1",-2.41142310521463,0.00808093968524938,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5539855957031,96.2719912628505,0.0281656379217355,0.125846467309882,"B",2,0
"563","RUS","Russian Federation",2010,"Admin",1771082,1762782,NA,93427,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,"LBonly",1,5.29997469908361,NA,"1",-2.88301222057225,0.00336193065097231,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.6456680297852,96.7218061944727,NA,NA,"B",2,0
"564","RUS","Russian Federation",2011,"Admin",1775711,1767602,NA,102521,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,"LBonly",1,5.800004752201,NA,"1",-2.78756139423728,0.00321786739064655,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.6999969482422,94.9782382083329,NA,NA,"B",2,0
"565","RUS","Russian Federation",2012,"Admin",1883379,1871237,NA,110403,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,"LBonly",1,5.90000090848995,NA,"1",-2.76940553204381,0.00310252116603042,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.7519378662109,96.7733210455574,NA,NA,"B",2,0
"566","RUS","Russian Federation",2013,"Admin",1878668,1866442,NA,110120,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,"LBonly",1,5.89999582092559,NA,"1",-2.7694064484086,0.0031065051453783,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8015747070312,95.9010223423185,NA,NA,"B",2,0
"567","RUS","Russian Federation",2014,"Admin",1922263,1910494,NA,110809,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,"LBonly",1,5.80001821518414,NA,"1",-2.78755893011873,0.0030951882839094,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8490219116211,97.6714700765475,NA,NA,"B",2,0
"568","RUS","Russian Federation",2015,"Admin",1920873,1909420,NA,110746,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,"LBonly",1,5.79998114610719,NA,"1",-2.78756571485386,0.00309606792836907,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8943557739258,98.3449340064711,NA,NA,"B",2,0
"569","RUS","Russian Federation",2016,"Admin",1868185,1857301,NA,109581,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,"LBonly",1,5.90001297581814,NA,"1",-2.76940335849694,0.00311413609665029,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.9376754760742,98.2769659615718,NA,NA,"B",2,0
"570","RUS","Russian Federation",2017,"Admin",1669960,1660477,NA,99629,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"LBonly",1,6.00002288499028,NA,"1",-2.7515312554268,0.0032677079932156,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.9790649414062,98.3248715334155,NA,NA,"B",2,0
"571","RUS","Russian Federation",2018,"Admin",1587559,1578665,NA,96299,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,"LBonly",1,6.10002755492774,NA,"1",-2.73393680439413,0.00332549561065369,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.0186157226562,98.341911265435,NA,NA,"B",2,0
"572","RWA","Rwanda",2014,"Study",4960,NA,3255,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acta medica",NA,-2.20838540747375,0.058687351509251,"Sub-Saharan Africa",2,85.370002746582,0.891634251903797,NA,NA,"E",2,3
"573","SGP","Singapore",2010,"Admin",NA,37967,37966,3720,3356,257,102,5,0,364,107,NA,1,NA,"LBwithGA",1,9.79824053100142,NA,"1",-2.21984610128172,0.0172631890121529,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.7062454223633,81.4725005901161,0.0287634408602151,0.0978494623655914,"B",1,0
"574","SGP","Singapore",2011,"Admin",NA,39654,39652,3831,3436,278,112,5,0,395,117,NA,2,NA,"LBwithGA",1,9.6615555331383,NA,"1",-2.23540844788897,0.0169983833744439,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.6937484741211,80.7863909544668,0.0305403288958496,0.103106238580005,"B",1,0
"575","SGP","Singapore",2012,"Admin",NA,42663,42663,3802,3411,261,128,2,0,391,130,NA,0,NA,"LBwithGA",1,8.9117033495066,NA,"1",-2.32446393295391,0.0169927102960386,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.6749954223633,81.259761532894,0.0341925302472383,0.102840610205155,"B",1,0
"576","SGP","Singapore",2014,"Admin",NA,42232,42232,3725,3355,254,110,6,0,370,116,NA,0,NA,"LBwithGA",1,8.82032581928395,NA,"1",-2.33577319111711,0.0171588367939457,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.6437454223633,80.8747773798809,0.0311409395973154,0.0993288590604027,"B",1,0
"577","SGP","Singapore",2015,"Admin",NA,42185,42184,3636,3276,233,122,5,0,360,127,NA,1,NA,"LBwithGA",1,8.61938175611606,NA,"1",-2.36102004167381,0.017348463501033,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.6187515258789,81.2954076814862,0.0349284928492849,0.099009900990099,"B",1,0
"578","SGP","Singapore",2016,"Admin",NA,41251,41250,3498,3140,247,106,5,0,358,111,NA,1,NA,"LBwithGA",1,8.48,NA,"1",-2.37884707782768,0.0176738877223012,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.5958786010742,97.3589804106679,0.0317324185248714,0.102344196683819,"B",1,0
"579","SGP","Singapore",2017,"Admin",NA,39615,39615,3506,3139,242,119,6,0,367,125,NA,0,NA,"LBwithGA",1,8.85018301148555,NA,"1",-2.33206635524707,0.0176895238695392,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.5771865844727,98.2563619227144,0.0356531660011409,0.10467769537935,"B",1,0
"580","SGP","Singapore",2018,"Admin",NA,39039,39038,3281,2900,259,117,5,0,381,122,NA,1,NA,"LBwithGA",1,8.40463138480455,NA,"1",-2.38859780018972,0.0182414823545026,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.5583572387695,98.2039091389329,0.037183785431271,0.1161231331911,"B",1,0
"581","SGP","Singapore",2019,"Admin",NA,39279,39279,3167,2851,223,83,10,0,316,93,NA,0,NA,"LBwithGA",1,8.06283255683699,NA,"1",-2.43384045251868,0.0185323463770227,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.5554962158203,97.5948517901955,0.0293653299652668,0.09977897063467,"B",1,0
"582","SGP","Singapore",2020,"Admin",NA,38590,38587,2848,2543,202,97,6,0,305,103,NA,3,NA,"LBwithGA",1,7.38072407805738,NA,"1",-2.5296255359356,0.0194705991922318,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.5586853027344,93.2688821752266,0.0361657303370786,0.107092696629213,"B",1,0
"583","SLV","El Salvador",2012,"Admin",NA,105518,NA,7661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,7.26037263784378,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.54736470581715,0.0118638212755306,"Latin America and the Caribbean",5,92.9625015258789,89.0590052413467,NA,NA,"C",2,0
"584","SLV","El Salvador",2013,"Admin",NA,104625,NA,8939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,8.54384707287933,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.37064827116058,0.0110598456711163,"Latin America and the Caribbean",5,94.408332824707,88.8150355260142,NA,NA,"C",2,0
"585","SLV","El Salvador",2014,"Admin",NA,105765,NA,8437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,7.97711908476339,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.44545992239486,0.0113490121968983,"Latin America and the Caribbean",5,95.497917175293,90.1954597397281,NA,NA,"C",2,0
"586","SLV","El Salvador",2015,"Admin",NA,104550,NA,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,8.46580583452893,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.38067740209678,0.011109951124348,"Latin America and the Caribbean",5,96.0854187011719,90.7922503104565,NA,NA,"C",2,0
"587","SLV","El Salvador",2016,"Admin",NA,94557,NA,7659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,8.09987626510993,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.42885359011932,0.0119194417935088,"Latin America and the Caribbean",5,97.1758880615234,85.8158023705371,NA,NA,"C",2,0
"588","SLV","El Salvador",2017,"Admin",NA,91977,NA,7364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,8.00634941344032,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.4414846557388,0.0121496616437499,"Latin America and the Caribbean",5,97.9242477416992,86.1312706602864,NA,NA,"C",2,0
"589","SLV","El Salvador",2018,"Admin",NA,91503,NA,7089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,7.74728697419757,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.47718897775025,0.0123656781409676,"Latin America and the Caribbean",5,98.4727935791016,87.7945578753454,NA,NA,"C",2,0
"590","SLV","El Salvador",2019,"Admin",NA,86353,NA,6982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,8.08541683554711,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.43079765355942,0.0124829682747213,"Latin America and the Caribbean",5,98.9694290161133,83.3949800573653,NA,NA,"C",2,0
"591","SLV","El Salvador",2020,"Admin",NA,85080,NA,6623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,7.78443817583451,"National Information System of the Ministry of Health in El Salvador (SIMMOW) received via email","4",-2.4720022645037,0.012795890477139,"Latin America and the Caribbean",5,98.9786987304688,83.3570105910823,NA,NA,"C",2,0
"592","SRB","Serbia",2010,"Admin",NA,68304,NA,2529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,3.7025650035137,NA,"1",-3.25841585923853,0.0202636756669897,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5812530517578,95.8491201481856,NA,NA,"B",2,0
"593","SRB","Serbia",2012,"Admin",NA,67257,NA,2671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,3.97133383885692,NA,"1",-3.18554473490768,0.0197452486762757,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.4962539672852,93.0184634534265,NA,NA,"B",2,0
"594","SRB","Serbia",2013,"Admin",NA,65554,60175,2726,1992,502,NA,NA,NA,NA,232,90,5379,NA,"LBwithGA",1,4.53012048192771,NA,"1",-3.04806226442855,0.01960215807097,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3100051879883,92.5642473877436,0.0851063829787234,0.269258987527513,"B",2,0
"595","SRB","Serbia",2014,"Admin",NA,66461,66461,2765,2027,516,NA,NA,NA,NA,222,75,0,NA,"LBwithGA",1,4.16033463234077,NA,"1",-3.13708113128366,0.0194258391266506,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.0687484741211,92.877106682691,0.0802893309222423,0.266907775768535,"B",2,0
"596","SRB","Serbia",2015,"Admin",NA,65657,61442,2686,1973,539,NA,NA,NA,NA,174,53,4215,NA,"LBwithGA",1,4.37160248689821,NA,"1",-3.08534017736812,0.0197312026367355,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.0062484741211,92.6403566943688,0.0647803425167535,0.265450483991065,"B",2,0
"597","SRB","Serbia",2016,"Admin",NA,64734,60977,2589,1890,480,NA,NA,NA,NA,219,74,3757,NA,"LBwithGA",1,4.24586319431917,NA,"1",-3.11583868849893,0.0200842307312535,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.0950012207031,92.3834396540652,0.0845886442641947,0.269988412514484,"B",2,0
"598","SRB","Serbia",2017,"Admin",NA,64894,63577,2518,1853,450,NA,NA,NA,NA,215,73,1317,NA,"LBwithGA",1,3.96055177186718,NA,"1",-3.1883756742167,0.0203351466618657,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.300178527832,92.4692571851978,0.085385226370135,0.264098490865766,"B",2,0
"599","SRB","Serbia",2018,"Admin",NA,63975,62948,2436,1835,411,NA,NA,NA,NA,190,0,1027,NA,"LBwithGA",1,3.86986083751668,NA,"1",-3.2124843426284,0.0206648174200519,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5806503295898,92.2095704814067,0.0779967159277504,0.246715927750411,"B",2,0
"600","SRB","Serbia",2019,"Admin",NA,64399,63072,2513,1888,433,NA,NA,NA,NA,192,0,1327,NA,"LBwithGA",1,3.98433536276002,NA,"1",-3.18214083788187,0.0203578874703196,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7838668823242,92.4316798713974,0.0764027059291683,0.248706725029845,"B",2,0
"601","SUR","Suriname",2017,"Study",18290,17904,18290,2529,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,"Reproductive Health",NA,-1.81528996663825,0.0213098260095226,"Latin America and the Caribbean",5,87.990234375,162.306227903182,NA,NA,"E",3,0
"602","SUR","Suriname",2018,"Study",1143,971,971,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Int J Environmental Research and Public Health",NA,-1.71900011494563,0.0893862391199921,"Latin America and the Caribbean",5,90.3182830810547,8.79688349338648,NA,NA,"E",3,0
"603","SVK","Slovakia",2010,"Admin",NA,60410,60410,3859,3316,400,143,0,0,543,143,NA,0,NA,"LBwithGA",1,6.38801522926668,NA,"1",-2.68473480331626,0.0166378377219101,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.9110641479492,99.688113665242,0.0370562321845038,0.140710028504794,"B",1,0
"604","SVK","Slovakia",2011,"Admin",NA,60813,60813,3659,3111,428,120,0,0,548,120,NA,0,NA,"LBwithGA",1,6.01680561722,NA,"1",-2.74855949300557,0.0170527212978265,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.0480651855469,100.437669287177,0.0327958458595245,0.149767696091828,"B",1,0
"605","SVK","Slovakia",2012,"Admin",NA,55535,55535,3425,2908,396,121,0,0,517,121,NA,0,NA,"LBwithGA",1,6.16728189430089,NA,"1",-2.72225539720693,0.0176397555978051,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.1508178710938,98.9223370146063,0.0353284671532847,0.150948905109489,"B",1,0
"606","SVK","Slovakia",2013,"Admin",NA,54823,54823,3375,2887,376,112,0,0,488,112,NA,0,NA,"LBwithGA",1,6.15617532787334,"Live births by birth weight and duration of gestationEurostat https://ec.europa.eu/eurostat","1",-2.72417626450807,0.017768888480592,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.2323150634766,99.0335633512771,0.0331851851851852,0.144592592592593,"B",1,0
"607","SVK","Slovakia",2014,"Admin",NA,55033,55033,3358,2795,446,117,0,0,563,117,NA,0,NA,"LBwithGA",1,6.10179346937292,"Live births by birth weight and duration of gestationEurostathttps://ec.europa.eu/eurostat","1",-2.73362854691248,0.01780865027987,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3152465820312,99.2461813132315,0.0348421679571173,0.167659321024419,"B",1,0
"608","SVK","Slovakia",2015,"Admin",NA,55602,55602,3406,2875,403,128,0,0,531,128,NA,0,NA,"LBwithGA",1,6.1256789324125,"Live births by birth weight and duration of gestationEurostathttps://ec.europa.eu/eurostat","1",-2.7294672813595,0.0176849678103172,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.4031982421875,99.7202195200689,0.0375807398708162,0.155901350557839,"B",1,0
"609","SVK","Slovakia",2016,"Admin",NA,57557,57557,3630,3115,396,119,0,0,515,119,NA,0,NA,"LBwithGA",1,6.30679152839794,"Live births by birth weight and duration of gestationEurostathttps://ec.europa.eu/eurostat","1",-2.69839863185961,0.0171471770377649,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.4823532104492,100.109576651477,0.0327823691460055,0.141873278236915,"B",1,0
"610","SVK","Slovakia",2017,"Admin",NA,57969,57969,3567,3031,413,123,0,0,536,123,NA,0,NA,"LBwithGA",1,6.15328882678673,"Live births by birth weight and duration of gestationEurostathttps://ec.europa.eu/eurostat","1",-2.72467601151522,0.0172837874381381,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5550994873047,100.131276665573,0.0344827586206897,0.150266330249509,"B",1,0
"611","SVK","Slovakia",2018,"Admin",NA,57639,57639,3472,2942,381,149,0,0,530,149,NA,0,NA,"LBwithGA",1,6.02369923142317,"Live births by birth weight and duration of gestationEurostathttps://ec.europa.eu/eurostat","1",-2.7473410701308,0.0175065661405226,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.6248626708984,100.109420591913,0.0429147465437788,0.152649769585253,"B",1,0
"612","SVK","Slovakia",2019,"Admin",NA,57054,57054,3520,2933,447,140,0,0,587,140,NA,0,NA,"LBwithGA",1,6.16959371823185,"Live births by birth weight and duration of gestationEurostathttps://ec.europa.eu/eurostat","1",-2.72185597645713,0.0174003053609291,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.6819458007812,100.059628200631,0.0397727272727273,0.166761363636364,"B",1,0
"613","SVK","Slovakia",2020,"Admin",NA,56650,56650,3499,2973,372,154,0,0,526,154,NA,0,NA,"LBwithGA",1,6.17652250661959,"Live births by birth weight and duration of gestationEurostathttps://ec.europa.eu/eurostat","1",-2.72065970590086,0.017453087496461,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7034606933594,101.65081643639,0.0440125750214347,0.150328665332952,"B",1,0
"614","SVN","Slovenia",2010,"Admin",NA,22196,22196,1617,1354,170,74,18,1,263,93,NA,0,NA,"LBwithGA",1,7.28509641376825,NA,"2",-2.54369855776544,0.0258267771114021,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8829650878906,97.7151661897425,0.0575139146567718,0.162646876932591,"A",1,0
"615","SVN","Slovenia",2011,"Admin",NA,21734,21734,1563,1319,155,75,14,0,244,89,NA,0,NA,"LBwithGA",1,7.19149719333763,NA,"2",-2.55763887787986,0.0262558829532288,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.869270324707,96.8667825466863,0.0569417786308381,0.156110044785669,"A",1,0
"616","SVN","Slovenia",2012,"Admin",NA,21694,21694,1553,1320,162,65,6,0,233,71,NA,0,NA,"LBwithGA",1,7.15866138102701,NA,"2",-2.56256899432419,0.0263356217118012,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8542327880859,97.2476241707011,0.0457179652285898,0.150032195750161,"A",1,0
"617","SVN","Slovenia",2013,"Admin",NA,20777,20777,1560,1298,177,73,12,0,262,85,NA,0,NA,"LBwithGA",1,7.50830244982432,NA,"2",-2.51110948268884,0.026326087816135,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8518447875977,96.4264166705342,0.0544871794871795,0.167948717948718,"A",1,0
"618","SVN","Slovenia",2014,"Admin",NA,20768,20768,1505,1264,159,65,17,0,241,82,NA,0,NA,"LBwithGA",1,7.24672573189522,NA,"2",-2.54939325927918,0.0267649924540411,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8600997924805,96.3891209505245,0.054485049833887,0.160132890365449,"A",1,0
"619","SVN","Slovenia",2015,"Admin",NA,20181,20181,1469,1243,151,64,11,0,226,75,NA,0,NA,"LBwithGA",1,7.27912392844755,NA,"2",-2.54458313209014,0.0270956977348206,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8770904541016,95.3643322937341,0.0510551395507148,0.153846153846154,"A",1,0
